# Theoretical transmission filter for J-PLUS filter F660
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6600
#    W1 (Angstroms): 100
#    FWHM (Angstroms): 125
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
6604.4 0.9000 0.7702
6604.5 0.9000 0.7702
6604.6 0.9000 0.7702
6604.7 0.9000 0.7702
6604.8 0.9000 0.7702
6604.9 0.9000 0.7702
6605.0 0.9000 0.7702
6605.1 0.9000 0.7702
6605.2 0.9000 0.7702
6605.3 0.9000 0.7702
6605.4 0.9000 0.7702
6605.5 0.9000 0.7702
6605.6 0.9000 0.7702
6605.7 0.9000 0.7702
6605.8 0.9000 0.7702
6605.9 0.9000 0.7702
6606.0 0.9000 0.7702
6606.1 0.9000 0.7702
6606.2 0.9000 0.7702
6606.3 0.9000 0.7702
6606.4 0.9000 0.7702
6606.5 0.9000 0.7702
6606.6 0.9000 0.7702
6606.7 0.9000 0.7702
6606.8 0.9000 0.7702
6606.9 0.9000 0.7702
6607.0 0.9000 0.7701
6607.1 0.9000 0.7701
6607.2 0.9000 0.7701
6607.3 0.9000 0.7701
6607.4 0.9000 0.7701
6607.5 0.9000 0.7701
6607.6 0.9000 0.7701
6607.7 0.9000 0.7701
6607.8 0.9000 0.7701
6607.9 0.9000 0.7701
6608.0 0.9000 0.7701
6608.1 0.9000 0.7701
6608.2 0.9000 0.7701
6608.3 0.9000 0.7701
6608.4 0.9000 0.7701
6608.5 0.9000 0.7701
6608.6 0.9000 0.7701
6608.7 0.9000 0.7701
6608.8 0.9000 0.7701
6608.9 0.9000 0.7701
6609.0 0.9000 0.7701
6609.1 0.9000 0.7701
6609.2 0.9000 0.7701
6609.3 0.9000 0.7701
6609.4 0.9000 0.7701
6609.5 0.9000 0.7701
